0.0 -2.0 4.0
0.005 -1.9803425412 3.86444542076
0.01 -1.96134155319 3.7372904225
0.015 -1.94295677206 3.61785579317
0.02 -1.92515114733 3.50553096137
0.025 -1.90789053283 3.39976600448
0.03 -1.89114338718 3.30006412887
0.035 -1.87488053847 3.20597588275
0.04 -1.85907495422 3.11709363495
0.045 -1.84370154517 3.03304695243
0.05 -1.82873698981 2.95349855829
0.055 -1.81415957633 2.87814075531
0.06 -1.79994906667 2.80669244136
0.065 -1.78608656587 2.73889625279
0.07 -1.77255441149 2.6745162167
0.075 -1.75933607213 2.61333563466
0.08 -1.74641605568 2.55515520186
0.085 -1.73377982653 2.49979134178
0.09 -1.72141373061 2.44707472107
0.095 -1.70930492809 2.39684894889
0.1 -1.69744133092 2.3489693786
0.105 -1.68581154739 2.30330207258
0.11 -1.67440483028 2.25972283955
0.115 -1.66321103112 2.21811640994
0.12 -1.65222055691 2.17837566015
0.125 -1.6414243313 2.14040093022
0.13 -1.63081375907 2.1040994121
0.135 -1.62038069287 2.06938457892
0.14 -1.61011740349 2.03617569001
0.145 -1.6000165519 2.00439732692
0.15 -1.59007116358 1.97397897585
0.155 -1.58027460547 1.94485466001
0.16 -1.57062056367 1.91696258473
0.165 -1.56110302298 1.89024481607
0.17 -1.55171624932 1.86464701776
0.175 -1.54245477158 1.84011816872
0.18 -1.53331336619 1.81661033868
0.185 -1.52428704183 1.79407845924
0.19 -1.51537102586 1.77248012818
0.195 -1.50656075133 1.75177542201
0.2 -1.49785184509 1.73192672854
0.205 -1.48924011658 1.71289858946
0.21 -1.48072154747 1.69465755835
0.215 -1.47229228188 1.67717206698
0.22 -1.46394861736 1.66041230465
0.225 -1.45568699634 1.64435010446
0.23 -1.44750399825 1.62895884086
0.235 -1.43939633194 1.61421333024
0.24 -1.43136082861 1.60008974103
0.245 -1.42339443561 1.58656551739
0.25 -1.41549421004 1.57361929792
0.255 -1.40765731298 1.56123084557
0.26 -1.39988100388 1.54938097787
0.265 -1.3921626357 1.53805151134
0.27 -1.38449965007 1.52722520422
0.275 -1.37688957231 1.51688569409
0.28 -1.36933000759 1.50701745812
0.285 -1.36181863678 1.49760576513
0.29 -1.35435321237 1.48863662707
0.295 -1.34693155506 1.48009676415
0.3 -1.33955155031 1.47197356597
0.305 -1.33221114496 1.46425505483
0.31 -1.32490834427 1.4569298545
0.315 -1.31764120893 1.449987159
0.32 -1.3104078523 1.44341670322
0.325 -1.30320643776 1.43720873677
0.33 -1.29603517624 1.43135399843
0.335 -1.28889232374 1.42584369203
0.34 -1.28177617919 1.42066946487
0.345 -1.2746850822 1.41582338664
0.35 -1.26761741098 1.41129792957
0.355 -1.26057158045 1.4070859505
0.36 -1.25354604031 1.40318067332
0.365 -1.24653927323 1.39957567253
0.37 -1.2395497932 1.39626485879
0.375 -1.23257614385 1.39324246465
0.38 -1.2256168969 1.3905030309
0.385 -1.21867065053 1.38804139152
0.39 -1.21173602808 1.38585266482
0.395 -1.20481167663 1.38393224178
0.4 -1.19789626568 1.38227577559
0.405 -1.19098848576 1.38087916943
0.41 -1.18408704728 1.37973856892
0.415 -1.17719067936 1.37885035386
0.42 -1.17029812869 1.37821112973
0.425 -1.16340815836 1.37781771892
0.43 -1.15651954676 1.37766715326
0.435 -1.14963108666 1.37775666848
0.44 -1.14274158418 1.37808369735
0.445 -1.13584985778 1.37864586335
0.45 -1.12895473731 1.37944097408
0.455 -1.12205506314 1.3804670172
0.46 -1.11514968528 1.38172215506
0.465 -1.10823746253 1.38320472001
0.47 -1.10131726154 1.38491320921
0.475 -1.09438795612 1.38684628116
0.48 -1.08744842638 1.38900275184
0.485 -1.08049755797 1.3913815911
0.49 -1.07353424132 1.39398191877
0.495 -1.06655737086 1.39680300168
0.5 -1.05956584435 1.39984425101
0.505 -1.05255856214 1.4031052194
0.51 -1.04553442647 1.40658559833
0.515 -1.03849234076 1.41028521551
0.52 -1.03143120898 1.41420403308
0.525 -1.02434993493 1.41834214552
0.53 -1.01724742165 1.42269977778
0.535 -1.0101225707 1.42727728328
0.54 -1.00297428157 1.43207514269
0.545 -0.995801451007 1.43709396243
0.55 -0.988602972455 1.44233447344
0.555 -0.981377735357 1.44779752967
0.56 -0.974124624589 1.45348410731
0.565 -0.966842519846 1.45939530404
0.57 -0.959530295043 1.46553233812
0.575 -0.952186817716 1.47189654782
0.58 -0.94481094843 1.47848939082
0.585 -0.937401540106 1.48531244242
0.59 -0.929957437488 1.49236739609
0.595 -0.922477476582 1.4996560636
0.6 -0.914960484047 1.50718037433
0.605 -0.907405276611 1.51494237519
0.61 -0.899810660486 1.52294423053
0.615 -0.892175430732 1.53118822084
0.62 -0.88449837071 1.53967674361
0.625 -0.876778251515 1.54841231378
0.63 -0.869013831382 1.55739756347
0.635 -0.8612038551 1.56663524212
0.64 -0.853347053424 1.57612821667
0.645 -0.845442142458 1.58587947073
0.65 -0.837487823089 1.59589210539
0.655 -0.829482780412 1.6061693398
0.66 -0.821425683136 1.61671451109
0.665 -0.813315182986 1.62753107452
0.67 -0.805149914117 1.6386226037
0.675 -0.796928492526 1.64999278987
0.68 -0.788649515455 1.66164544245
0.685 -0.780311560801 1.6735844896
0.69 -0.771913186522 1.68581397789
0.695 -0.763452930044 1.69833807229
0.7 -0.754929307671 1.71116105606
0.705 -0.746340814013 1.72428732959
0.71 -0.737685921388 1.73772141055
0.715 -0.728963079222 1.75146793399
0.72 -0.720170713466 1.76553165144
0.725 -0.711307226019 1.7799174302
0.73 -0.702370994145 1.79463025251
0.735 -0.693360369954 1.80967521332
0.74 -0.684273679812 1.82505751953
0.745 -0.675109223742 1.84078248924
0.75 -0.665865274898 1.85685554957
0.755 -0.656540079016 1.87328223464
0.76 -0.647131853876 1.89006818339
0.765 -0.637638788881 1.90721913539
0.77 -0.628059044512 1.92474092845
0.775 -0.618390751769 1.94263949633
0.78 -0.608632011744 1.96092086429
0.785 -0.598780895158 1.97959114494
0.79 -0.58883544193 1.99865653356
0.795 -0.578793660913 2.01812330094
0.8 -0.568653529468 2.03799778815
0.805 -0.558412993009 2.05828640163
0.81 -0.548069964754 2.07899560521
0.815 -0.537622325441 2.10013191236
0.82 -0.52706792309 2.12170187769
0.825 -0.516404573006 2.14371208515
0.83 -0.505630057598 2.1661691383
0.835 -0.494742126111 2.18907965121
0.84 -0.483738494695 2.21245023504
0.845 -0.472616846436 2.23628748475
0.85 -0.461374831447 2.26059796476
0.855 -0.450010067318 2.28538819042
0.86 -0.438520139343 2.31066461136
0.865 -0.426902600595 2.33643359591
0.87 -0.415154972521 2.36270140959
0.875 -0.403274745484 2.38947419371
0.88 -0.391259379405 2.41675794233
0.885 -0.379106304892 2.44455847444
0.89 -0.366812924133 2.47288140727
0.895 -0.354376611563 2.50173213058
0.9 -0.341794715261 2.53111577407
0.905 -0.329064558307 2.5610371742
0.91 -0.316183440289 2.59150083881
0.915 -0.303148639427 2.62251090732
0.92 -0.289957414508 2.65407111013
0.925 -0.276607006477 2.6861847277
0.93 -0.263094641066 2.71885454317
0.935 -0.249417531371 2.75208279332
0.94 -0.235572880681 2.78587111633
0.945 -0.221557885613 2.82022049659
0.95 -0.207369740066 2.85513120978
0.955 -0.193005638378 2.89060275713
0.96 -0.178462779363 2.92663379989
0.965 -0.163738370802 2.96322209066
0.97 -0.148829634187 3.00036440007
0.975 -0.133733809852 3.03805643949
0.98 -0.11844816231 3.07629278585
0.985 -0.10296998575 3.11506681176
0.99 -0.0872966110233 3.15437057516
0.995 -0.0714254122067 3.19419473516
1.0 -0.0553538138495 3.23452845699
1.005 -0.0390792987379 3.27535931206
1.01 -0.022599415485 3.31667319269
1.015 -0.00591178759621 3.35845419786
1.02 0.0109858768334 3.40068451315
1.025 0.0280957754554 3.4433443035
1.03 0.0454200011512 3.48641159565
1.035 0.062960531214 3.52986216641
1.04 0.080719217503 3.57366947378
1.045 0.098697772403 3.61780448457
1.05 0.116897756386 3.66223556448
1.055 0.135320564737 3.70692836171
1.06 0.153967414754 3.75184570409
1.065 0.172839330594 3.79694747166
1.07 0.191937127483 3.84219046989
1.075 0.211261396101 3.88752831597
1.08 0.23081248711 3.93291135583
1.085 0.250590496434 3.9782866248
1.09 0.270595245825 4.0235976946
1.095 0.290826266193 4.06878461983
1.1 0.311282779543 4.11378382913
1.105 0.331963680724 4.15852809122
1.11 0.352867518632 4.20294646187
1.115 0.373992478867 4.24696430457
1.12 0.395336365203 4.29050329755
1.125 0.416896579247 4.33348140169
1.13 0.438670102849 4.37581292272
1.135 0.460653482396 4.41740857857
1.14 0.482842808186 4.45817558872
1.145 0.505233697637 4.49801779535
1.15 0.527821280188 4.53683583958
1.155 0.550600180563 4.57452734019
1.16 0.573564503238 4.61098711419
1.165 0.596707820604 4.64610744286
1.17 0.620023162705 4.6797783734
1.175 0.643503003497 4.71188806565
1.18 0.667139253326 4.74232317406
1.185 0.690923254191 4.77096924161
1.19 0.714845773474 4.79771119686
1.195 0.738897001906 4.82243386482
1.2 0.763066555753 4.84502245572
1.205 0.787343480011 4.86536316119
1.21 0.811716254025 4.88334381555
1.215 0.836172801483 4.89885450364
1.22 0.860700503312 4.91178814805
1.225 0.88528621429 4.92204133489
1.23 0.9099162831 4.92951500813
1.235 0.934576574007 4.93411505872
1.24 0.959252495473 4.93575315092
1.245 0.983929031131 4.93434746694
1.25 1.00859077115 4.92982330107
1.255 1.03322195332 4.9221139191
1.26 1.05780650341 4.91116118113
1.265 1.08232807713 4.89691599048
1.27 1.10677010969 4.87933904828
1.275 1.13111586525 4.85840138716
1.28 1.15534849086 4.83408488132
1.285 1.17945106934 4.80638251713
1.29 1.20340667863 4.77529882529
1.295 1.22719844747 4.74085009753
1.3 1.25080961642 4.70306457297
1.305 1.27422359707 4.66198249511
1.31 1.29742403188 4.61765607377
1.315 1.32039485529 4.5701493982
1.32 1.3431203494 4.51953817907
1.325 1.36558520581 4.46590947004
1.33 1.3877745761 4.4093612293
1.335 1.40967413039 4.35000183044
1.34 1.43127010153 4.28794948791
1.345 1.45254934162 4.22333154657
1.35 1.47349936208 4.15628376531
1.355 1.49410836439 4.08694956951
1.36 1.51436529217 4.01547903456
1.365 1.53425985282 3.94202811574
1.37 1.55378254226 3.86675772707
1.375 1.57292467239 3.78983269831
1.38 1.59167838936 3.71142079566
1.385 1.61003668409 3.63169173388
1.39 1.62799339656 3.55081631208
1.395 1.64554322173 3.46896532992
1.4 1.66268170757 3.38630876746
1.405 1.67940524748 3.30301480014
1.41 1.69571107004 3.21924906055
1.415 1.71159722303 3.13517375662
1.42 1.72706255624 3.05094701223
1.425 1.74210669744 2.96672214397
1.43 1.75673002859 2.88264709386
1.435 1.77093365614 2.79886387744
1.44 1.78471938115 2.71550812315
1.445 1.79808966606 2.63270868694
1.45 1.81104759953 2.55058731736
1.455 1.82359686153 2.46925841653
1.46 1.83574168399 2.38882884458
1.465 1.8474868156 2.30939780072
1.47 1.85883748062 2.23105676608
1.475 1.86979934409 2.15388947915
1.48 1.88037846572 2.07797204593
1.485 1.89058126507 2.00337301203
1.49 1.90041449305 1.93015342492
1.495 1.90988518698 1.85836710107
1.5 1.91900063288 1.78806082547
1.505 1.92776833131 1.71927462942
1.51 1.93619596933 1.65204198474
1.515 1.94429138603 1.58639014231
1.52 1.95206254133 1.5223404282
1.525 1.95951748737 1.45990856091
1.53 1.96666434131 1.39910499399
1.535 1.97351126065 1.33993520931
1.54 1.98006641818 1.28240010123
1.545 1.98633798059 1.22649625701
1.55 1.99233408733 1.17221633235
1.555 1.99806283219 1.11954933752
1.56 2.0035322452 1.06848097777
1.565 2.00875027755 1.01899393709
1.57 2.01372478697 0.971068196255
1.575 2.01846352474 0.924681342983
1.58 2.02297412522 0.87980875428
1.585 2.02726409311 0.836423923096
1.59 2.03134079855 0.794498687387
1.595 2.03521146483 0.754003488503
1.6 2.03888316675 0.714907526498
1.605 2.04236282037 0.677179025143
1.61 2.04565718279 0.640785368002
1.615 2.04877284443 0.605693325068
1.62 2.05171623008 0.571869162002
1.625 2.05449359332 0.539278840949
1.63 2.05711101853 0.507888106325
1.635 2.05957441727 0.477662656635
1.64 2.06188953097 0.448568210618
1.645 2.06406192834 0.420570665993
1.65 2.06609700836 0.393636149748
1.655 2.06800000291 0.367731085419
1.66 2.06977597833 0.342822271235
1.665 2.07142983261 0.318877015006
1.67 2.07296630135 0.295863138615
1.675 2.07438996282 0.273748994857
1.68 2.07570523863 0.252503540787
1.685 2.07691639551 0.23209639061
1.69 2.07802755024 0.212497823299
1.695 2.07904267293 0.193678808075
1.7 2.07996559028 0.175611028097
1.705 2.08079998918 0.15826689474
1.71 2.08154942047 0.141619557645
1.715 2.08221730253 0.125642912768
1.72 2.0828069251 0.110311605326
1.725 2.08332145306 0.0956010305325
1.73 2.08376393006 0.0814873333724
1.735 2.08413728241 0.0679474014791
1.74 2.08444432285 0.0549588569433
1.745 2.08468775377 0.0425000579092
1.75 2.08487017132 0.0305500783242
