0.0 -2.0 0.0
0.005 -1.99997507375 0.0099625623864
0.01 -1.99990051656 0.0198504417453
0.015 -1.99977668023 0.0296639557786
0.02 -1.9996039774 0.0394034843632
0.025 -1.99938276428 0.0490693788922
0.03 -1.99911340502 0.0586620080754
0.035 -1.9987962649 0.0681817579006
0.04 -1.99843170754 0.0776290236996
0.045 -1.99802009436 0.0870042132851
0.05 -1.99756178456 0.0963077453624
0.055 -1.99705713551 0.10554004985
0.06 -1.99650650218 0.114701567691
0.065 -1.99591023756 0.123792744054
0.07 -1.99526869188 0.132814040305
0.075 -1.99458221313 0.141765925953
0.08 -1.9938511474 0.150648872077
0.085 -1.99307583829 0.159463362407
0.09 -1.99225662692 0.168209888208
0.095 -1.99139385173 0.176888945911
0.1 -1.99048784886 0.185501041003
0.105 -1.98953895196 0.19404668545
0.11 -1.98854749179 0.202526394875
0.115 -1.98751379684 0.21094069364
0.12 -1.98643819286 0.219290110583
0.125 -1.98532100279 0.227575177883
0.13 -1.98416254708 0.235796434858
0.135 -1.9829631435 0.243954425732
0.14 -1.98172310708 0.252049699096
0.145 -1.98044275009 0.260082807313
0.15 -1.97912238206 0.268054305734
0.155 -1.97776230963 0.275964752725
0.16 -1.97636283653 0.283814708996
0.165 -1.97492426356 0.291604737091
0.17 -1.97344688868 0.299335402065
0.175 -1.97193100765 0.307007276751
0.18 -1.97037691309 0.314620933505
0.185 -1.96878489463 0.322176945783
0.19 -1.967155239 0.329675888475
0.195 -1.96548823003 0.337118337763
0.2 -1.96378414886 0.344504872365
0.205 -1.96204327365 0.351836071555
0.21 -1.9602658796 0.35911251507
0.215 -1.95845223902 0.366334783125
0.22 -1.95660262124 0.373503456211
0.225 -1.95471729287 0.380619115898
0.23 -1.95279651757 0.387682343705
0.235 -1.95084055602 0.394693720708
0.24 -1.94884966601 0.401653827594
0.245 -1.9468241024 0.4085632446
0.25 -1.94476411715 0.415422551498
0.255 -1.94266995948 0.422232328149
0.26 -1.94054187557 0.428993152785
0.265 -1.93838010873 0.435705602557
0.27 -1.93618489934 0.442370253342
0.275 -1.93395648497 0.448987680304
0.28 -1.93169510041 0.455558457603
0.285 -1.92940097747 0.462083157279
0.29 -1.92707434508 0.468562349668
0.295 -1.92471542934 0.474996603276
0.3 -1.92232445348 0.481386484667
0.305 -1.91990163788 0.487732558353
0.31 -1.91744720011 0.494035386878
0.315 -1.91496135503 0.500295531503
0.32 -1.91244431465 0.506513550906
0.325 -1.90989628822 0.512690001483
0.33 -1.90731748222 0.518825437405
0.335 -1.9047081004 0.524920410597
0.34 -1.9020683438 0.530975470713
0.345 -1.89939841078 0.536991165118
0.35 -1.89669849668 0.542968036955
0.355 -1.89396879412 0.548906626499
0.36 -1.89120949314 0.554807472146
0.365 -1.88842078115 0.560671109535
0.37 -1.88560284285 0.566498071518
0.375 -1.88275586034 0.572288888132
0.38 -1.87988001308 0.578044086584
0.385 -1.87697547788 0.583764190896
0.39 -1.87404242881 0.589449721226
0.395 -1.87108103741 0.595101195243
0.4 -1.86809147269 0.600719127572
0.405 -1.86507390108 0.606304029718
0.41 -1.86202848647 0.611856410042
0.415 -1.85895539022 0.617376773747
0.42 -1.8558547712 0.622865622847
0.425 -1.85272678568 0.628323455775
0.43 -1.84957158748 0.633750767768
